BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Bank_533,690442,2025-02,Student,204030401,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,04 - 90-119 DPD,01 - Undergraduate - 4 year,8800,316.97,155,60.4,773,133.37,177.67,18,78.91,55.4,4.2,1.21,0.57,4.84,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_534,815243,2025-02,Student,204030402,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,04 - 90-119 DPD,02 - Graduate / Professional,6039,371.26,344,236.6,130,40.32,66.16,68.16,40.93,99.14,3.88,1.56,1.03,4.41,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_535,536995,2025-02,Student,204030403,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",9350,88.84,392,225.48,83,195.97,93.85,47.15,73.44,56.78,2.49,0.27,0.83,1.93,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_536,494517,2025-02,Student,204030404,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,04 - 90-119 DPD,04 - Not available,8479,357.37,478,205.67,371,99.89,176.78,43.68,21.94,82.17,4.17,1.79,1.38,4.58,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_537,824468,2025-02,Student,204030501,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,05 - 120+ DPD,01 - Undergraduate - 4 year,9952,355.39,105,21.45,218,173.55,195.18,12.11,23.99,56.15,3.48,0.45,0.45,3.48,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_538,641176,2025-02,Student,204030502,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,05 - 120+ DPD,02 - Graduate / Professional,3782,296.48,330,261.23,436,122.08,82.55,12.19,9.59,38.56,4.85,0.68,0.96,4.57,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_539,251376,2025-02,Student,204030503,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",7073,181.04,110,17.5,360,96.01,139.83,68.11,15.36,91.98,3.18,1.54,0.7,4.02,-0.24,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_540,582395,2025-02,Student,204030504,02 - Managed - Private,04 - 3 years <= Age < 4 years,03 - N/A,05 - 120+ DPD,04 - Not available,8014,461.82,301,68.57,929,167.04,8,16.61,86.95,46.64,4.71,1.68,1.1,5.29,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_541,835666,2025-02,Student,205010101,02 - Managed - Private,05 - Age < 3 years,01 - <=660,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,7347,441.36,134,262.27,886,82.23,74.54,44.64,34.43,39.64,4.45,0.99,0.56,4.88,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_542,185769,2025-02,Student,205010102,02 - Managed - Private,05 - Age < 3 years,01 - <=660,01 - Current & 1-29 DPD,02 - Graduate / Professional,7771,236.09,465,283.68,384,70.92,18.8,76.94,26.5,18.44,4.34,0.23,0.92,3.65,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_543,717293,2025-02,Student,205010103,02 - Managed - Private,05 - Age < 3 years,01 - <=660,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",5701,162.98,375,227.81,213,40.95,70.09,18.04,90.75,60.92,4.27,1.11,0.26,5.12,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_544,382404,2025-02,Student,205010104,02 - Managed - Private,05 - Age < 3 years,01 - <=660,01 - Current & 1-29 DPD,04 - Not available,1410,263.36,393,260.53,424,9.2,113.23,10.44,92.33,17.37,1.04,1.97,1.02,1.99,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_545,344244,2025-02,Student,205010201,02 - Managed - Private,05 - Age < 3 years,01 - <=660,02 - 30-59 DPD,01 - Undergraduate - 4 year,9766,256.54,78,113.97,841,7.8,30.32,66.53,26.01,54.21,3.67,0.86,0.19,4.34,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_546,863980,2025-02,Student,205010202,02 - Managed - Private,05 - Age < 3 years,01 - <=660,02 - 30-59 DPD,02 - Graduate / Professional,3758,482.79,297,217.92,951,175.72,5.87,90.05,53.96,70.29,2.35,0.87,1.33,1.89,0.56,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_547,968954,2025-02,Student,205010203,02 - Managed - Private,05 - Age < 3 years,01 - <=660,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",2789,255.64,52,72.21,541,121.88,164.43,25.37,52.97,58.98,4.4,0.78,0.93,4.25,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_548,314054,2025-02,Student,205010204,02 - Managed - Private,05 - Age < 3 years,01 - <=660,02 - 30-59 DPD,04 - Not available,9454,464.07,256,299.55,369,81.73,31.05,88.88,33.59,9.23,1.17,0.69,0.23,1.63,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_549,961646,2025-02,Student,205010301,02 - Managed - Private,05 - Age < 3 years,01 - <=660,03 - 60-89 DPD,01 - Undergraduate - 4 year,5672,386.77,81,96.16,856,60.86,147.1,87.17,46.43,49.41,1.92,1.12,1.46,1.58,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_550,356424,2025-02,Student,205010302,02 - Managed - Private,05 - Age < 3 years,01 - <=660,03 - 60-89 DPD,02 - Graduate / Professional,8096,276.11,451,209.83,738,173.92,167.76,63.04,21.43,13.24,3.88,1.23,0.96,4.15,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_551,527538,2025-02,Student,205010303,02 - Managed - Private,05 - Age < 3 years,01 - <=660,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",7001,130.48,79,235.34,246,79.65,46.55,35.59,81.13,56.38,3.92,0.45,1.21,3.16,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_552,389422,2025-02,Student,205010304,02 - Managed - Private,05 - Age < 3 years,01 - <=660,03 - 60-89 DPD,04 - Not available,3399,462.16,355,196.97,352,80.3,103.45,67.06,48.77,14.13,4.66,1.36,1.36,4.66,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_553,769312,2025-02,Student,205010401,02 - Managed - Private,05 - Age < 3 years,01 - <=660,04 - 90-119 DPD,01 - Undergraduate - 4 year,6249,162.27,314,110.86,238,173.83,178.63,24.03,23.47,77.64,4.42,0.57,0.46,4.53,-0.06,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_554,548889,2025-02,Student,205010402,02 - Managed - Private,05 - Age < 3 years,01 - <=660,04 - 90-119 DPD,02 - Graduate / Professional,8003,144.5,389,76.12,535,29.24,171.85,89.7,96.42,86.18,2.67,0.61,0.13,3.15,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_555,737911,2025-02,Student,205010403,02 - Managed - Private,05 - Age < 3 years,01 - <=660,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",9042,250.86,395,22.26,583,80.7,184.24,10.44,38.04,32.35,4.11,0.38,1.46,3.03,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_556,420463,2025-02,Student,205010404,02 - Managed - Private,05 - Age < 3 years,01 - <=660,04 - 90-119 DPD,04 - Not available,3577,258.74,71,176.91,609,32.59,125.78,75.62,79.1,21.85,1.06,1.47,1.33,1.2,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_557,313301,2025-02,Student,205010501,02 - Managed - Private,05 - Age < 3 years,01 - <=660,05 - 120+ DPD,01 - Undergraduate - 4 year,7454,246.85,465,103.83,438,116,83.19,49.97,14.13,50.17,3.91,1.99,0.46,5.44,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_558,665722,2025-02,Student,205010502,02 - Managed - Private,05 - Age < 3 years,01 - <=660,05 - 120+ DPD,02 - Graduate / Professional,2821,326.63,61,63.18,958,182.88,175.66,31.31,18.67,63.06,0.74,1.3,0.6,1.44,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_559,824845,2025-02,Student,205010503,02 - Managed - Private,05 - Age < 3 years,01 - <=660,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",6108,176.01,114,56.52,404,94.54,64.63,64.69,64.68,24.83,3.7,1.84,0.7,4.84,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_560,462286,2025-02,Student,205010504,02 - Managed - Private,05 - Age < 3 years,01 - <=660,05 - 120+ DPD,04 - Not available,1863,366.02,169,38.31,149,113.88,44.74,72.48,84.33,35.32,4.22,0.43,0.9,3.75,0.97,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_561,253145,2025-02,Student,205020101,02 - Managed - Private,05 - Age < 3 years,02 - >660,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,8770,121.21,247,5.84,958,196.83,115.34,6.43,62.39,16.42,1.5,1.5,0.18,2.82,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_562,222213,2025-02,Student,205020102,02 - Managed - Private,05 - Age < 3 years,02 - >660,01 - Current & 1-29 DPD,02 - Graduate / Professional,3025,247,458,139.88,201,17.49,35.9,66.74,44.9,85.01,4.76,0.81,0.37,5.2,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_563,141121,2025-02,Student,205020103,02 - Managed - Private,05 - Age < 3 years,02 - >660,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",4756,90.89,127,150.46,695,72.88,133.55,36.08,25.69,82.52,0.79,0.22,0.37,0.64,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_564,833184,2025-02,Student,205020104,02 - Managed - Private,05 - Age < 3 years,02 - >660,01 - Current & 1-29 DPD,04 - Not available,1998,352.86,229,192.13,929,163.37,180.33,67.67,77.57,91.66,4.35,0.16,0.58,3.93,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_565,840976,2025-02,Student,205020201,02 - Managed - Private,05 - Age < 3 years,02 - >660,02 - 30-59 DPD,01 - Undergraduate - 4 year,2770,306.21,312,38.26,40,162.43,95.61,40.75,16.03,24.23,2.96,1.58,0.46,4.08,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_566,929086,2025-02,Student,205020202,02 - Managed - Private,05 - Age < 3 years,02 - >660,02 - 30-59 DPD,02 - Graduate / Professional,6346,111.61,493,167.63,192,86.25,10.24,97.82,10.98,76.91,1.84,1.43,0.56,2.71,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_567,569623,2025-02,Student,205020203,02 - Managed - Private,05 - Age < 3 years,02 - >660,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",4699,237.71,137,24.36,134,118.89,73.44,89.57,42.11,84.19,0.76,0.24,1.06,-0.06,0.13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_568,246927,2025-02,Student,205020204,02 - Managed - Private,05 - Age < 3 years,02 - >660,02 - 30-59 DPD,04 - Not available,8486,297.53,213,135.58,649,142.37,6.14,18.77,61.71,47.68,4.04,1.78,0.23,5.59,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_569,334774,2025-02,Student,205020301,02 - Managed - Private,05 - Age < 3 years,02 - >660,03 - 60-89 DPD,01 - Undergraduate - 4 year,3447,485.19,312,265.79,437,178.95,50.41,45.97,44.67,95.35,2.3,1.74,0.97,3.07,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_570,335127,2025-02,Student,205020302,02 - Managed - Private,05 - Age < 3 years,02 - >660,03 - 60-89 DPD,02 - Graduate / Professional,5832,138.06,157,65.44,217,22.71,78.07,68.41,8.04,73.64,2.87,0.93,0.21,3.59,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_571,625089,2025-02,Student,205020303,02 - Managed - Private,05 - Age < 3 years,02 - >660,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",2076,477.15,385,299.24,916,24.59,37.46,88.83,23.07,16.68,4.52,0.87,0.57,4.82,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_572,257576,2025-02,Student,205020304,02 - Managed - Private,05 - Age < 3 years,02 - >660,03 - 60-89 DPD,04 - Not available,3915,171.92,116,150.43,41,93.26,85.39,97.93,49.15,90.01,0.52,0.76,0.98,0.3,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_573,199104,2025-02,Student,205020401,02 - Managed - Private,05 - Age < 3 years,02 - >660,04 - 90-119 DPD,01 - Undergraduate - 4 year,2497,438.51,224,216.54,689,65.82,42.29,87.32,11.88,53.22,3.82,1.67,0.2,5.29,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_574,817763,2025-02,Student,205020402,02 - Managed - Private,05 - Age < 3 years,02 - >660,04 - 90-119 DPD,02 - Graduate / Professional,2268,244.44,484,272.98,473,140.58,122.85,78.77,52.28,45.07,1.37,1.2,1.34,1.23,-0.12,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_575,163985,2025-02,Student,205020403,02 - Managed - Private,05 - Age < 3 years,02 - >660,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",4471,404.75,484,160.24,416,43.42,83.75,27.11,96.31,50.73,2.61,0.85,0.64,2.82,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_576,969278,2025-02,Student,205020404,02 - Managed - Private,05 - Age < 3 years,02 - >660,04 - 90-119 DPD,04 - Not available,2514,296.42,404,65.33,663,79.31,24.94,89.77,54.05,16.53,1.69,1.26,0.27,2.68,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_577,901372,2025-02,Student,205020501,02 - Managed - Private,05 - Age < 3 years,02 - >660,05 - 120+ DPD,01 - Undergraduate - 4 year,5474,88.52,215,222.89,902,156.66,66.08,39.42,89.56,93.28,2.7,0.6,0.41,2.89,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_578,167095,2025-02,Student,205020502,02 - Managed - Private,05 - Age < 3 years,02 - >660,05 - 120+ DPD,02 - Graduate / Professional,6032,369.75,147,200.48,748,177.73,107.55,43.09,87.28,76.81,3.44,1.62,1.23,3.83,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_579,113839,2025-02,Student,205020503,02 - Managed - Private,05 - Age < 3 years,02 - >660,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",8237,96.36,354,216.66,808,29.92,21.75,13.38,45.54,82.85,3,0.63,1.36,2.27,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_580,717270,2025-02,Student,205020504,02 - Managed - Private,05 - Age < 3 years,02 - >660,05 - 120+ DPD,04 - Not available,1068,217.54,447,198.27,941,77.58,173.74,42.91,62.51,34.99,3.9,0.54,1.35,3.09,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_581,924850,2025-02,Student,205030101,02 - Managed - Private,05 - Age < 3 years,03 - N/A,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,1150,332.74,282,210.6,499,199.78,15.36,48.43,43.4,26.78,4.06,1.3,1.44,3.92,0.18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_582,447636,2025-02,Student,205030102,02 - Managed - Private,05 - Age < 3 years,03 - N/A,01 - Current & 1-29 DPD,02 - Graduate / Professional,8291,353.73,418,233.07,813,196.28,145.44,83.65,19.4,10.69,3.63,0.62,0.85,3.4,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_583,770640,2025-02,Student,205030103,02 - Managed - Private,05 - Age < 3 years,03 - N/A,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",7839,151.18,228,60.44,376,70.65,26.05,80.23,46.43,86.04,0.81,0.17,0.48,0.5,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_584,154359,2025-02,Student,205030104,02 - Managed - Private,05 - Age < 3 years,03 - N/A,01 - Current & 1-29 DPD,04 - Not available,2256,190.57,495,61.4,92,139.27,67.94,77.22,58.48,40.7,2.51,0.92,1.08,2.35,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_585,635796,2025-02,Student,205030201,02 - Managed - Private,05 - Age < 3 years,03 - N/A,02 - 30-59 DPD,01 - Undergraduate - 4 year,6067,75.55,61,152.35,131,60.55,194.11,45.84,67.01,53.21,0.89,0.41,0.89,0.41,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_586,252075,2025-02,Student,205030202,02 - Managed - Private,05 - Age < 3 years,03 - N/A,02 - 30-59 DPD,02 - Graduate / Professional,6388,474.57,337,27.14,148,69.6,66.21,36.89,25.32,17.87,4.18,0.18,0.13,4.23,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_587,963309,2025-02,Student,205030203,02 - Managed - Private,05 - Age < 3 years,03 - N/A,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",2893,247.16,386,65.87,974,165.84,20.81,61.83,5.76,13.54,2.24,0.59,0.43,2.4,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_588,299133,2025-02,Student,205030204,02 - Managed - Private,05 - Age < 3 years,03 - N/A,02 - 30-59 DPD,04 - Not available,8570,333.64,83,240.54,307,9.77,194.81,79.01,87.38,80.55,2.47,1.15,1.09,2.53,-0.98,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_589,192610,2025-02,Student,205030301,02 - Managed - Private,05 - Age < 3 years,03 - N/A,03 - 60-89 DPD,01 - Undergraduate - 4 year,1654,247.66,362,233.16,194,165.13,22.61,72.34,32.87,49.07,0.88,1.17,1.14,0.91,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_590,357186,2025-02,Student,205030302,02 - Managed - Private,05 - Age < 3 years,03 - N/A,03 - 60-89 DPD,02 - Graduate / Professional,7632,380.27,303,153.04,432,180.45,14.03,67.53,30.9,91.03,1.15,0.88,1.07,0.96,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_591,574075,2025-02,Student,205030303,02 - Managed - Private,05 - Age < 3 years,03 - N/A,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",7510,144.91,443,143.56,716,174.42,67.21,78.26,16.79,27.01,0.93,0.94,1.46,0.41,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_592,603634,2025-02,Student,205030304,02 - Managed - Private,05 - Age < 3 years,03 - N/A,03 - 60-89 DPD,04 - Not available,1808,352.68,286,65.3,598,59.98,34.86,81.36,91.59,38.46,0.67,1.98,1.13,1.52,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_593,178342,2025-02,Student,205030401,02 - Managed - Private,05 - Age < 3 years,03 - N/A,04 - 90-119 DPD,01 - Undergraduate - 4 year,1992,258.19,54,282.69,921,80.35,193.33,23.32,32.79,37.02,4.73,1.29,0.63,5.39,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_594,366223,2025-02,Student,205030402,02 - Managed - Private,05 - Age < 3 years,03 - N/A,04 - 90-119 DPD,02 - Graduate / Professional,2660,171.88,362,227.52,561,92.87,176.35,51.7,64.41,99.26,2.01,1.82,0.65,3.18,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_595,597439,2025-02,Student,205030403,02 - Managed - Private,05 - Age < 3 years,03 - N/A,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",1946,127.36,54,290.4,355,55.4,141.53,13.82,8.08,22.19,1.7,0.7,0.29,2.11,-0.07,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_596,679206,2025-02,Student,205030404,02 - Managed - Private,05 - Age < 3 years,03 - N/A,04 - 90-119 DPD,04 - Not available,1956,207.07,354,133.51,752,88.73,75.6,82.22,64.44,11.47,1.26,1.92,0.9,2.28,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_597,683673,2025-02,Student,205030501,02 - Managed - Private,05 - Age < 3 years,03 - N/A,05 - 120+ DPD,01 - Undergraduate - 4 year,6226,99.35,282,164.54,884,99.09,42.12,38.99,77.49,25.36,2.82,1.16,0.74,3.24,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_598,572555,2025-02,Student,205030502,02 - Managed - Private,05 - Age < 3 years,03 - N/A,05 - 120+ DPD,02 - Graduate / Professional,8676,50.31,346,29.27,882,105.79,160.71,29.04,75.11,87,4.55,1.77,1.43,4.89,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_599,506300,2025-02,Student,205030503,02 - Managed - Private,05 - Age < 3 years,03 - N/A,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",8806,240.61,240,201.27,923,79.29,173.34,30.73,8.18,75.97,1.25,1.92,1.23,1.94,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_600,484702,2025-02,Student,205030504,02 - Managed - Private,05 - Age < 3 years,03 - N/A,05 - 120+ DPD,04 - Not available,4474,303.83,295,175.22,383,66.19,164.23,68.73,35.64,61.83,3.96,1.9,0.96,4.9,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_1,724567,2025-02,USSB,101010101,01 - Line of Credit,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,1394,159.27,,,,,,,,,2.7,0.13,0.67,2.16,0,20,01 - Secured,288,16.68,152.77,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_2,760690,2025-02,USSB,101010102,01 - Line of Credit,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,6880,127.35,,,,,,,,,0.5,1.21,1.32,0.39,0,16,02 - Unsecured,332,43.32,120.84,44.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_3,901592,2025-02,USSB,101010201,01 - Line of Credit,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,4261,150.09,,,,,,,,,4.25,1.48,0.54,5.19,0,57,01 - Secured,171,14.2,76.69,38.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_4,338939,2025-02,USSB,101010202,01 - Line of Credit,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,4429,230.59,,,,,,,,,1.17,0.74,0.55,1.36,0,43,02 - Unsecured,204,19.83,196.09,38.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_5,881768,2025-02,USSB,101010301,01 - Line of Credit,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,8735,477.66,,,,,,,,,2.57,0.32,0.51,2.38,0,43,01 - Secured,298,25.26,23.58,46.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_6,236968,2025-02,USSB,101010302,01 - Line of Credit,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,1999,189.21,,,,,,,,,1.09,0.8,0.79,1.1,0,42,02 - Unsecured,463,17.32,128.34,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_7,652373,2025-02,USSB,101010401,01 - Line of Credit,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,4236,112.77,,,,,,,,,1.22,0.7,0.45,1.47,-0.41,57,01 - Secured,348,44.74,79.24,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_8,321094,2025-02,USSB,101010402,01 - Line of Credit,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,1131,219.66,,,,,,,,,4.88,1,1.12,4.76,0,31,02 - Unsecured,114,43.14,36.65,70.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_9,186020,2025-02,USSB,101010501,01 - Line of Credit,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,4102,350.94,,,,,,,,,3.39,1.1,0.56,3.93,0,49,01 - Secured,268,41.22,139.64,17.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_10,906168,2025-02,USSB,101010502,01 - Line of Credit,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,1936,152.49,,,,,,,,,1.95,0.69,1.3,1.34,0,42,02 - Unsecured,412,20.62,73.26,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_11,592290,2025-02,USSB,101020101,01 - Line of Credit,01 - <= Three years old,02 - >620,01 - Current & 1-29 DPD,,1157,89.26,,,,,,,,,1.65,0.94,0.24,2.35,0,54,01 - Secured,258,31.87,76.97,69.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
